"CN","SRV_CN","CTY_CN","PREV_PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","LAT","LON","ELEV","GROW_TYP_CD","MORT_TYP_CD","P2PANEL","P3PANEL","ECOSUBCD","CONGCD","MANUAL","KINDCD_NC","QA_STATUS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MICROPLOT_LOC","DECLINATION","EMAP_HEX","SAMP_METHOD_CD","SUBP_EXAMINE_CD","MACRO_BREAKPOINT_DIA","INTENSITY","CYCLE","SUBCYCLE","ECO_UNIT_PNW","TOPO_POSITION_PNW","NF_SAMPLING_STATUS_CD","NF_PLOT_STATUS_CD","NF_PLOT_NONSAMPLE_REASN_CD","P2VEG_SAMPLING_STATUS_CD","P2VEG_SAMPLING_LEVEL_DETAIL_CD","INVASIVE_SAMPLING_STATUS_CD","INVASIVE_SPECIMEN_RULE_CD","DESIGNCD_P2A"
"8653090010901","8601028010901","60010497","",2006,53,6,9,59320,3,3,2006,8,10,10,1,1,9,0,47.914136,-123.745178,4500,,,3,,"M242Ai",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","3",,,,,,,,
"8654101010901","8601028010901","60010497","",2006,53,6,9,62823,2,,2006,9,30,10,1,1,,,48.109832,-123.411349,100,,,3,," 242Ad",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",,,2,1,30,"1",5,5,"","",,,,,,,,
"8653871010901","8601028010901","60010497","",2006,53,6,9,64634,2,,2006,9,30,10,1,1,,,48.067251,-123.813011,500,,,3,,"M242Ac",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",,,2,1,30,"1",5,5,"","",,,,,,,,
"8653106010901","8601028010901","60010497","",2006,53,6,9,66258,1,,2006,8,18,10,1,1,8,0,47.920274,-123.228358,2500,,,3,," 242Ad",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","4",,,,,,,,
"8653497010901","8601028010901","60010497","",2006,53,6,9,69462,1,,2006,7,28,10,1,1,3,4,48.001733,-124.503948,300,,,3,,"M242Aa",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","3",,,,,,,,
"22399112010497","22132267010497","60010497","",2006,53,6,9,70305,1,,2006,6,24,10,1,1,6,4,47.96527,-124.234936,900,,,3,,"M242Ac",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,30,"2",1,6,"","4",,,,,,,,
"22399109010497","22132267010497","60010497","",2006,53,6,9,73826,1,,2006,6,29,10,1,1,5,0,48.068405,-123.662788,1300,,,3,,"M242Ac",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,30,"2",1,6,"","4",,,,,,,,
"22399113010497","22132267010497","60010497","",2006,53,6,9,74976,1,,2006,6,22,10,1,1,4,0,48.016959,-124.097027,2100,,,3,,"M242Ac",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,30,"2",1,6,"","3",,,,,,,,
"8654524010901","8601028010901","60010497","",2006,53,6,9,78550,1,,2006,7,31,10,1,1,1,2,48.205304,-124.191315,300,,,3,,"M242Ac",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","4",,,,,,,,
"22399116010497","22132267010497","60010497","",2006,53,6,9,79884,1,,2006,6,26,10,1,1,4,0,47.944316,-124.177304,1100,,,3,,"M242Ac",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,30,"2",1,6,"","3",,,,,,,,
"8654351010901","8601028010901","60010497","",2006,53,6,9,83200,1,,2006,8,8,10,1,1,4,0,48.166302,-124.552593,100,,,3,,"M242Aa",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","8",,,,,,,,
"8653885010901","8601028010901","60010497","",2006,53,6,9,83406,1,,2006,8,4,10,1,1,1,0,48.061405,-123.600479,500,,,3,,"M242Ac",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","7",,,,,,,,
"8653022010901","8601028010901","60010497","",2006,53,6,9,84196,1,,2006,8,14,10,1,1,9,1,47.885667,-123.565566,3100,,,3,,"M242Ac",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","4",,,,,,,,
"22399111010497","22132267010497","60010497","",2006,53,6,9,85119,1,,2006,6,23,10,1,1,5,0,48.091209,-124.10203,1900,,,3,,"M242Ac",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,30,"2",1,6,"","4",,,,,,,,
"8653675010901","8601028010901","60010497","",2006,53,6,9,87234,1,,2006,6,27,10,1,1,6,1,48.009639,-123.987794,2500,,,3,,"M242Ac",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","4",,,,,,,,
"22399115010497","22132267010497","60010497","",2006,53,6,9,88976,1,,2006,6,23,10,1,1,5,4,48.162793,-124.324541,1700,,,3,,"M242Ac",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,30,"2",1,6,"","4",,,,,,,,
"8654442010901","8601028010901","60010497","",2006,53,6,9,89901,1,,2006,8,1,10,1,1,4,0,48.159572,-123.970484,100,,,3,,"M242Ac",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","3",,,,,,,,
"22399114010497","22132267010497","60010497","",2006,53,6,9,93740,1,,2006,6,28,10,1,1,7,0,48.044667,-123.517524,2100,,,3,,"M242Ac",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,30,"2",1,6,"","3",,,,,,,,
"8653603010901","8601028010901","60010497","",2006,53,6,9,96395,1,,2006,7,28,10,1,1,2,0,47.965557,-124.320938,300,,,3,,"M242Ac",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","7",,,,,,,,
"22399110010497","22132267010497","60010497","",2006,53,6,9,97323,1,,2006,6,21,10,1,1,2,0,48.116755,-124.099162,1700,,,3,,"M242Ac",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,30,"2",1,6,"","3",,,,,,,,
"8654116010901","8601028010901","60010497","22836518010497",2006,53,6,9,99956,1,,2006,8,17,5,2,1,9,0,48.079132,-124.684893,100,,,3,3,"M242Aa",5306,3,2,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","7",,,,,,,,
"9204876010901","8601028010901","63010497","",2006,53,6,27,50720,2,,2006,9,30,10,1,1,,,47.516826,-124.382188,0,,,3,,"M242Aa",5306,3,,1,"",2007-05-03,"10901","",2015-07-17,"489998","OFFSET",,,2,1,30,"1",5,5,"","",,,,,,,,
"9204889010901","8601028010901","63010497","",2006,53,6,27,50723,2,,2006,9,30,10,1,1,,,47.356981,-124.343577,0,,,3,,"M242Aa",5306,3,,1,"",2007-05-03,"10901","",2015-07-17,"489998","OFFSET",,,2,1,30,"1",5,5,"","",,,,,,,,
"9204902010901","8601028010901","63010497","",2006,53,6,27,50733,2,,2006,9,30,10,1,1,,,47.01446,-124.084515,0,,,3,,"M242Aa",5306,3,,1,"",2007-05-03,"10901","",2015-07-17,"489998","OFFSET",,,2,1,30,"1",5,5,"","",,,,,,,,
"8607752010901","8601028010901","63010497","",2006,53,6,27,51771,1,,2006,6,20,10,1,1,6,2,47.171227,-124.093904,100,,,3,,"M242Aa",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","9",,,,,,,,
"8607548010901","8601028010901","63010497","",2006,53,6,27,52516,1,,2006,6,14,10,1,1,4,0,47.283037,-123.964261,300,,,3,,"M242Aa",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","3",,,,,,,,
"8607314010901","8601028010901","63010497","",2006,53,6,27,55231,1,,2006,5,31,10,1,1,3,2,46.980539,-123.17007,1500,,,3,,"M242Ad",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","5",,,,,,,,
"22399146010497","22132267010497","63010497","",2006,53,6,27,64624,1,,2006,6,24,10,1,1,3,4,47.452421,-123.761126,2300,,,3,,"M242Ad",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"2",1,6,"","4",,,,,,,,
"22399147010497","22132267010497","63010497","",2006,53,6,27,64670,1,,2006,6,30,10,1,1,8,4,47.501203,-123.514086,2700,,,3,,"M242Ad",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"2",1,6,"","4",,,,,,,,
"8608141010901","8601028010901","63010497","",2006,53,6,27,67336,1,,2006,6,27,10,1,1,5,0,47.321608,-124.171348,500,,,3,,"M242Aa",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","7",,,,,,,,
"8607420010901","8601028010901","63010497","",2006,53,6,27,70576,1,,2006,7,17,10,1,1,6,0,47.029344,-123.752679,300,,,3,,"M242Ae",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","3",,,,,,,,
"8607086010901","8601028010901","63010497","",2006,53,6,27,73119,1,,2006,6,1,10,1,1,1,0,46.934841,-123.381285,300,,,3,,"M242Af",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","4",,,,,,,,
"8606884010901","8601028010901","63010497","",2006,53,6,27,73625,2,,2006,9,30,10,1,1,,,46.85461,-124.030476,0,,,3,,"M242Aa",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",,,2,1,30,"1",5,5,"","",,,,,,,,
"8607920010901","8601028010901","63010497","",2006,53,6,27,77216,1,,2006,7,5,10,1,1,6,1,47.229616,-123.748295,500,,,3,,"M242Ad",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","5",,,,,,,,
"8606984010901","8601028010901","63010497","",2006,53,6,27,77816,1,,2006,7,18,10,1,1,2,1,46.902865,-123.877899,300,,,3,,"M242Aa",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","3",,,,,,,,
"8607657010901","8601028010901","63010497","",2006,53,6,27,78792,1,,2006,6,16,10,1,1,3,1,47.08616,-123.588243,300,,,3,,"M242Af",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","4",,,,,,,,
"8608597010901","8601028010901","63010497","",2006,53,6,27,79006,1,,2006,7,6,10,1,1,1,0,47.450163,-123.91575,300,,,3,,"M242Aa",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","7",,,,,,,,
"8606869010901","8601028010901","63010497","",2006,53,6,27,80920,2,,2006,9,30,10,1,1,,,46.826131,-123.168638,100,,,3,," 242Ag",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",,,2,1,30,"1",5,5,"","",,,,,,,,
"8607199010901","8601028010901","63010497","22836535010497",2006,53,6,27,82651,2,,2006,9,30,10,1,1,,,46.950763,-123.813763,100,,,3,3,"M242Aa",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",,,2,1,30,"1",5,5,"","",,,,,,,,
"8608495010901","8601028010901","63010497","",2006,53,6,27,84263,1,,2006,6,28,10,1,1,2,0,47.379756,-124.020777,100,,,3,,"M242Aa",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","9",,,,,,,,
"22399144010497","22132267010497","63010497","",2006,53,6,27,85901,1,,2006,6,21,10,1,1,1,0,47.426022,-123.718111,1500,,,3,,"M242Ad",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"2",1,6,"","4",,,,,,,,
"8608929010901","8601028010901","63010497","",2006,53,6,27,86133,1,,2006,8,9,10,1,1,5,4,47.428385,-124.172018,500,,,3,,"M242Aa",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","7",,,,,,,,
"8607905010901","8601028010901","63010497","",2006,53,6,27,87120,2,,2006,9,30,10,1,1,,,47.231591,-123.949364,100,,,3,,"M242Aa",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",,,2,1,30,"1",5,5,"","",,,,,,,,
"8608687010901","8601028010901","63010497","",2006,53,6,27,88656,1,,2006,6,23,10,1,1,5,4,47.427376,-123.615688,2100,,,3,,"M242Ad",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","5",,,,,,,,
"8608037010901","8601028010901","63010497","",2006,53,6,27,89350,1,,2006,5,15,10,1,1,3,1,47.281709,-123.601248,900,,,3,,"M242Ae",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","5",,,,,,,,
"8606898010901","8601028010901","63010497","",2006,53,6,27,91129,1,,2006,6,30,10,1,1,1,0,46.876805,-123.713433,300,,,3,,"M242Af",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","5",,,,,,,,
"8608289010901","8601028010901","63010497","",2006,53,6,27,91671,1,,2006,6,22,10,1,1,5,1,47.379235,-123.837486,900,,,3,,"M242Ad",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","4",,,,,,,,
"22399148010497","22132267010497","63010497","",2006,53,6,27,93663,1,,2006,6,25,10,1,1,4,4,47.331293,-123.729373,700,,,3,,"M242Ad",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"2",1,6,"","5",,,,,,,,
"8607214010901","8601028010901","63010497","",2006,53,6,27,93987,1,,2006,6,21,10,1,1,4,0,46.937058,-123.524113,900,,,3,,"M242Af",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","3",,,,,,,,
"22954559010497","8601028010901","63010497","22836536010497",2006,53,6,27,95930,1,,2007,8,30,6.1,2,1,7,0,47.428776,-123.957373,100,,,3,3,"M242Aa",5306,3,2,1,"",2008-04-18,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","8",,,,,,,,
"22399145010497","22132267010497","63010497","",2006,53,6,27,99437,1,,2006,6,20,10,1,1,1,0,47.398249,-123.831222,1900,,,3,,"M242Ad",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"2",1,6,"","3",,,,,,,,
"9204941010901","8601028010901","65010497","",2006,53,6,31,50485,2,,2006,9,30,10,1,1,,,48.267051,-122.932954,0,,,3,," 242Ad",5306,3,,1,"",2007-05-03,"10901","",2015-07-17,"489998","OFFSET",,,2,1,30,"1",5,5,"","",,,,,,,,
"9204954010901","8601028010901","65010497","",2006,53,6,31,50503,2,,2006,9,30,10,1,1,,,48.106543,-122.897473,0,,,3,," 242Ad",5306,3,,1,"",2007-05-03,"10901","",2015-07-17,"489998","OFFSET",,,2,1,30,"1",5,5,"","",,,,,,,,
"9204967010901","8601028010901","65010497","",2006,53,6,31,50508,2,,2006,9,30,10,1,1,,,47.840888,-122.659821,0,,,3,," 242Ad",5306,3,,1,"",2007-05-03,"10901","",2015-07-17,"489998","OFFSET",,,2,1,30,"1",5,5,"","",,,,,,,,
"8609679010901","8601028010901","65010497","",2006,53,6,31,51472,2,,2006,9,19,10,1,1,9,0,47.628819,-123.301075,6100,,,3,,"M242Ai",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,1,30,"1",5,5,"0","2",,,,,,,,
"8610184010901","8601028010901","65010497","",2006,53,6,31,55498,1,,2006,8,24,10,1,1,9,0,47.724648,-123.523255,2700,,,3,,"M242Ai",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","5",,,,,,,,
"8609172010901","8601028010901","65010497","",2006,53,6,31,57295,1,,2006,7,24,10,1,1,5,1,47.548579,-124.017698,900,,,3,,"M242Ac",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","5",,,,,,,,
"8609367010901","8601028010901","65010497","",2006,53,6,31,57748,1,,2006,7,21,10,1,1,7,4,47.525424,-123.830553,1100,,,3,,"M242Aa",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","5",,,,,,,,
"8610288010901","8601028010901","65010497","",2006,53,6,31,59281,2,,2006,8,4,10,1,1,9,0,47.751593,-123.718598,4300,,,3,,"M242Ai",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","3",,,,,,,,
"8610899010901","8601028010901","65010497","",2006,53,6,31,59429,1,,2006,7,31,10,1,1,7,1,47.81673,-124.460334,300,,,3,,"M242Aa",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","3",,,,,,,,
"8610065010901","8601028010901","65010497","",2006,53,6,31,65300,1,,2006,8,30,10,1,1,3,0,47.718638,-124.101716,2300,,,3,,"M242Ac",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","3",,,,,,,,
"8610439010901","8601028010901","65010497","",2006,53,6,31,65357,1,,2006,9,13,10,1,1,9,0,47.770459,-123.369467,4900,,,3,,"M242Ai",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","3",,,,,,,,
"8610305010901","8601028010901","65010497","",2006,53,6,31,66753,2,,2006,9,30,10,1,1,,,47.730321,-123.318265,5100,,,3,,"M242Ai",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",,,2,1,30,"1",5,5,"","",,,,,,,,
"22954602010497","8601028010901","65010497","22836539010497",2006,53,6,31,67769,3,3,2007,9,7,10,1,1,9,0,47.765164,-123.303304,3700,,,3,3,"M242Ad",5306,3,,1,"",2008-04-18,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","4",,,,,,,,
"8611129010901","8601028010901","65010497","",2006,53,6,31,72509,1,,2006,8,29,10,1,1,7,0,47.865394,-124.095573,1900,,,3,,"M242Ac",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","3",,,,,,,,
"8611003010901","8601028010901","65010497","",2006,53,6,31,74786,1,,2006,7,27,10,1,1,5,4,47.849466,-123.936318,700,,,3,,"M242Ac",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","5",,,,,,,,
"8611282010901","8601028010901","65010497","",2006,53,6,31,77691,1,,2006,8,2,10,1,1,2,0,48.012913,-122.674731,100,,,3,," 242Ad",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","7",,,,,,,,
"8609835010901","8601028010901","65010497","",2006,53,6,31,77703,1,,2006,8,21,10,1,1,6,1,47.670853,-124.248922,300,,,3,,"M242Ac",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","5",,,,,,,,
"8609695010901","8601028010901","65010497","",2006,53,6,31,79197,1,,2006,8,15,10,1,1,5,4,47.674006,-124.390173,100,,,3,,"M242Aa",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","3",,,,,,,,
"8610319010901","8601028010901","65010497","",2006,53,6,31,79281,1,,2006,9,7,10,1,1,9,0,47.76006,-123.161909,6100,,,3,,"M242Ai",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","3",,,,,,,,
"8610577010901","8601028010901","65010497","",2006,53,6,31,79748,2,,2006,9,30,10,1,1,,,47.777971,-122.830697,0,,,3,," 242Ad",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",,,2,1,30,"1",5,5,"","",,,,,,,,
"8611256010901","8601028010901","65010497","",2006,53,6,31,81740,1,,2006,8,17,10,1,1,1,0,47.963183,-122.866719,700,,,3,," 242Ad",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","8",,,,,,,,
"8609564010901","8601028010901","65010497","",2006,53,6,31,82896,1,,2006,7,26,10,1,1,6,1,47.580428,-123.666379,900,,,3,,"M242Ac",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","4",,,,,,,,
"22399150010497","22132267010497","65010497","",2006,53,6,31,88065,1,,2006,7,23,10,1,1,8,1,47.572544,-123.872591,1500,,,3,,"M242Ac",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,30,"4",1,6,"","5",,,,,,,,
"8610591010901","8601028010901","65010497","",2006,53,6,31,88942,1,,2006,7,28,10,1,1,6,4,47.821872,-124.259584,500,,,3,,"M242Aa",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","3",,,,,,,,
"22399149010497","22132267010497","65010497","",2006,53,6,31,88999,1,,2006,7,22,10,1,1,6,1,47.528451,-123.876585,1300,,,3,,"M242Ac",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,30,"3",1,6,"","5",,,,,,,,
"22399152010497","22132267010497","65010497","",2006,53,6,31,89433,1,,2006,6,21,10,1,1,1,0,47.7466,-122.955567,2500,,,3,,"M242Ad",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",18,,1,4,30,"2",1,6,"","4",,,,,,,,
"8609953010901","8601028010901","65010497","",2006,53,6,31,94016,1,,2006,8,2,10,1,1,9,1,47.67897,-123.888681,700,,,3,,"M242Aa",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","4",,,,,,,,
"8610691010901","8601028010901","65010497","",2006,53,6,31,98744,1,,2006,7,1,10,1,1,5,1,47.822369,-123.032794,2500,,,3,,"M242Ai",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",18,,1,4,30,"1",5,5,"0","4",,,,,,,,
"8620371010901","8601028010901","69010497","",2006,53,6,45,57127,1,,2006,5,10,10,1,1,2,0,47.134828,-123.227739,500,,,3,," 242Af",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","7",,,,,,,,
"8620764010901","8601028010901","69010497","",2006,53,6,45,58964,1,,2006,6,23,10,1,1,5,0,47.374494,-123.466871,2700,,,3,,"M242Ad",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","3",,,,,,,,
"22399191010497","22132267010497","69010497","",2006,53,6,45,62024,1,,2006,6,29,10,1,1,8,4,47.35107,-123.439206,1500,,,3,,"M242Ad",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"3",1,6,"","4",,,,,,,,
"8621073010901","8601028010901","69010497","",2006,53,6,45,62075,1,,2006,6,26,10,1,1,7,0,47.44818,-123.281881,2500,,,3,,"M242Ad",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","3",,,,,,,,
"22399189010497","22132267010497","69010497","",2006,53,6,45,65271,1,,2006,6,24,10,1,1,4,0,47.385265,-123.355123,2500,,,3,,"M242Ad",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"3",1,6,"","2",,,,,,,,
"8621312010901","8601028010901","69010497","",2006,53,6,45,65360,1,,2006,5,25,10,1,1,5,1,47.482156,-122.943364,300,,,3,," 242Af",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","5",,,,,,,,
"22399192010497","22132267010497","69010497","",2006,53,6,45,67321,1,,2006,6,27,10,1,1,2,0,47.456016,-123.477404,2700,,,3,,"M242Ad",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"3",1,6,"","3",,,,,,,,
"22399194010497","22132267010497","69010497","",2006,53,6,45,68289,1,,2006,6,22,10,1,1,2,0,47.526085,-123.15132,2100,,,3,,"M242Ad",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"2",1,6,"","3",,,,,,,,
"8621536010901","8601028010901","69010497","",2006,53,6,45,73467,1,,2006,6,20,10,1,1,2,4,47.600139,-123.152526,700,,,3,,"M242Ad",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","5",,,,,,,,
"8621399010901","8601028010901","69010497","",2006,53,6,45,78137,1,,2006,8,11,10,1,1,8,0,47.564521,-123.499574,2900,,,3,,"M242Ac",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","4",,,,,,,,
"22399193010497","22132267010497","69010497","",2006,53,6,45,85482,1,,2006,6,28,10,1,1,6,0,47.408711,-123.440125,1900,,,3,,"M242Ad",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"3",1,6,"","4",,,,,,,,
"8620460010901","8601028010901","69010497","",2006,53,6,45,88742,1,,2006,5,16,10,1,1,3,0,47.229393,-123.452319,500,,,3,," 242Af",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","7",,,,,,,,
"8620655010901","8601028010901","69010497","",2006,53,6,45,91128,1,,2006,5,11,10,1,1,3,0,47.327568,-122.91432,100,,,3,," 242Af",5306,3,,1,"",2007-04-30,"10901","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"1",5,5,"0","7",,,,,,,,
"22399190010497","22132267010497","69010497","",2006,53,6,45,92237,1,,2006,6,22,10,1,1,5,0,47.358223,-123.326215,1100,,,3,,"M242Ad",5306,3,,1,"",2008-01-24,"10497","",2015-07-17,"489998","OFFSET",17.5,,1,4,30,"2",1,6,"","4",,,,,,,,
